[0.1631918369146353, 0.12179913372680468, 0.12040143185513055, 0.17793296739709444, 0.20535748103731016, 0.2113171490690246, 0.4248301976837155, 0.2746802690643368]
[0.11888934691517662, 0.15829357529246407, 0.2530544488655556, 0.14863432137622457, 0.1253121569184718, 0.19581615063210736, 0.5656064631601537, 0.6687189571519058]
[0.19703526362175536, 0.08412590808292761, 0.09355380276327162, 0.12084472775908903, 0.0860518309146955, 0.4183884668582608, 0.5361880775171729, 0.4227668613578265]
[0.08163480729407253, 0.5121915250446215, 0.07167891614379289, 0.07461864552090273, 0.10147466821691711, 0.15840143777969318, 0.5406819860306333, 0.4741759255839573]
[0.3452323160560137, 0.13160425088999603, 0.13026255074841775, 0.16926906182301604, 0.09514138306814338, 0.12849043741441293, 0.519538698612897, 0.6204460671868576]
[0.18305468933053395, 0.11461469095573727, 0.20633431794412402, 0.1586763157739014, 0.16397793788948584, 0.1733420481062175, 0.3381935309821494, 0.6124477685655768]
[0.16323298005937556, 0.35363713430845384, 0.09267133199413982, 0.14810324261184565, 0.1327466826393364, 0.10960862838684857, 0.40646940485909366, 0.587665071695668]
[0.030729669232533174, 0.008690375295017014, 0.03250600084315127, 0.009724825763148856, 0.9056877486748038, 0.012661380191345944, 0.49514408052764064, 0.5110736557063728]
[0.007368954915401708, 0.0052802549586369015, 0.013902851695184192, 0.031649795344783196, 0.008777245387031694, 0.9330208976989621, 0.4912616460441579, 0.47942286683260665]
[0.01680091566006747, 0.04470850719485438, 0.848608178232123, 0.025042947463067625, 0.03954715101343279, 0.025292300436454685, 0.49874412790497785, 0.5074411226156642]
[0.15713739897319465, 0.1831549216590985, 0.23783643948517752, 0.1430389672483238, 0.13024403040653468, 0.148588242227671, 0.5738441573562912, 0.3715384018814745]
[0.013678690762266686, 0.9301830126235197, 0.023514126145412192, 0.012369299949948101, 0.011815809661784148, 0.008439060857069384, 0.48574387443316447, 0.4710369192313045]
[0.16149926510158094, 0.1483563697942424, 0.15586131681880347, 0.22325411167302364, 0.13674654144096263, 0.17428239517138688, 0.6874665377385439, 0.5044667717148849]
[0.12405263832018494, 0.10560967818967988, 0.12244420167179075, 0.06985261490977214, 0.0528748594255813, 0.525166007482991, 0.4340038415898522, 0.6153143466125327]
[0.4616576357539969, 0.12230313588685575, 0.07305389421320893, 0.10596300407145773, 0.14925517010030837, 0.08776715997417205, 0.5348570214114845, 0.4071694532181594]
[0.03191257835033596, 0.044668580867022814, 0.033990765626491205, 0.825034992599925, 0.019484394495876068, 0.044908688060349186, 0.48861182077497156, 0.5071128385730048]
[0.11026918288374556, 0.12560986796226353, 0.11134990382200588, 0.15252035309457407, 0.3894584109588018, 0.11079228127860902, 0.5176744550649727, 0.5343499209541481]
[0.17789683342371837, 0.1561603185823853, 0.1499503347959363, 0.2715403794085578, 0.10836290667465816, 0.13608922711474405, 0.42816846720682405, 0.41796165767464116]
[0.16074289170763795, 0.17101656748719923, 0.18670949037720969, 0.13229187743828008, 0.16366808449802966, 0.1855710884916433, 0.27742126227171815, 0.42588911852280953]
[0.8844818066541316, 0.024520551634440155, 0.033011807881472795, 0.01879823271399763, 0.02220327485627616, 0.01698432625968159, 0.5325498441361172, 0.4971335619324331]
